rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter,raw_data
1613520649970346062,,200,,651,0,'',1.03857166667,-1.871865,31.3,625520.85571,114815.900916,30,"""N""","""$GPGGA,001051.000,4220.3143,N,07105.3119,W,1,09,1.2,31.3,M,-33.8,M,,0000*5D\r\n"""
1613520650970059394,,201,,652,0,'',1.03857166667,-1.871865,31.3,625520.85571,114815.900916,30,"""N""","""$GPGGA,001052.000,4220.3143,N,07105.3119,W,1,09,1.2,31.3,M,-33.8,M,,0000*5E\r\n"""
1613520651970064987,,202,,653,0,'',1.038565,-1.87188166667,32.4,625519.001331,114815.163241,30,"""N""","""$GPGGA,001053.000,4220.3139,N,07105.3129,W,1,09,1.2,32.4,M,-33.8,M,,0000*55\r\n"""
1613520652976373515,,203,,654,0,'',1.038565,-1.87188166667,32.4,625519.001331,114815.163241,30,"""N""","""$GPGGA,001054.000,4220.3139,N,07105.3129,W,1,09,1.2,32.4,M,-33.8,M,,0000*52\r\n"""
1613520653971101268,,204,,655,0,'',1.038565,-1.87188166667,32.4,625519.001331,114815.163241,30,"""N""","""$GPGGA,001055.000,4220.3139,N,07105.3129,W,1,09,1.2,32.4,M,-33.8,M,,0000*53\r\n"""
1613520654971683936,,205,,656,0,'',1.038565,-1.87188166667,32.4,625519.001331,114815.163241,30,"""N""","""$GPGGA,001056.000,4220.3139,N,07105.3129,W,1,09,1.2,32.4,M,-33.8,M,,0000*50\r\n"""
1613520655970847726,,206,,657,0,'',1.038565,-1.87188166667,32.5,625519.001331,114815.163241,30,"""N""","""$GPGGA,001057.000,4220.3139,N,07105.3129,W,1,09,1.2,32.5,M,-33.8,M,,0000*50\r\n"""
1613520656970427555,,207,,658,0,'',1.03856,-1.871895,33.4,625517.517815,114814.609951,30,"""N""","""$GPGGA,001058.000,4220.3136,N,07105.3137,W,1,09,1.2,33.4,M,-33.8,M,,0000*5F\r\n"""
1613520657971308761,,208,,659,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001059.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*51\r\n"""
1613520658970389526,,209,,660,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001100.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5C\r\n"""
1613520659970600792,,210,,661,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001101.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5D\r\n"""
1613520660971333747,,211,,662,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001102.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5E\r\n"""
1613520661970772222,,212,,663,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001103.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5F\r\n"""
1613520662970056683,,213,,664,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001104.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*58\r\n"""
1613520663970498173,,214,,665,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001105.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*59\r\n"""
1613520664970812965,,215,,666,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001106.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5A\r\n"""
1613520665970233379,,216,,667,0,'',1.03856,-1.87189666667,33.4,625517.332351,114814.609885,30,"""N""","""$GPGGA,001107.000,4220.3136,N,07105.3138,W,1,09,1.2,33.4,M,-33.8,M,,0000*5B\r\n"""
1613520666970921448,,217,,668,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001108.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*55\r\n"""
1613520667970754077,,218,,669,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001109.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*54\r\n"""
1613520668970819064,,219,,670,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001110.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5C\r\n"""
1613520669970772749,,220,,671,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001111.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5D\r\n"""
1613520670970141591,,221,,672,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001112.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5E\r\n"""
1613520671970722078,,222,,673,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001113.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5F\r\n"""
1613520672974068877,,223,,674,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001114.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*58\r\n"""
1613520673970340424,,224,,675,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001115.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*59\r\n"""
1613520674970287282,,225,,676,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001116.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5A\r\n"""
1613520675971118639,,226,,677,0,'',1.03856,-1.87189833333,33.4,625517.146886,114814.609819,30,"""N""","""$GPGGA,001117.000,4220.3136,N,07105.3139,W,1,09,1.2,33.4,M,-33.8,M,,0000*5B\r\n"""
1613520676970843082,,227,,678,0,'',1.03856,-1.8719,33.4,625516.961422,114814.609753,30,"""N""","""$GPGGA,001118.000,4220.3136,N,07105.3140,W,1,09,1.2,33.4,M,-33.8,M,,0000*5A\r\n"""
1613520677971068146,,228,,679,0,'',1.03856,-1.8719,33.4,625516.961422,114814.609753,30,"""N""","""$GPGGA,001119.000,4220.3136,N,07105.3140,W,1,09,1.2,33.4,M,-33.8,M,,0000*5B\r\n"""
1613520678971596193,,229,,680,0,'',1.03856,-1.8719,33.4,625516.961422,114814.609753,30,"""N""","""$GPGGA,001120.000,4220.3136,N,07105.3140,W,1,09,1.2,33.4,M,-33.8,M,,0000*51\r\n"""
1613520679970811550,,230,,681,0,'',1.03855833333,-1.8719,33.4,625516.961488,114814.4255,30,"""N""","""$GPGGA,001121.000,4220.3135,N,07105.3140,W,1,09,1.2,33.4,M,-33.8,M,,0000*53\r\n"""
1613520680970294375,,231,,682,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001122.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*51\r\n"""
1613520681970547947,,232,,683,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001123.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*50\r\n"""
1613520682969535344,,233,,684,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001124.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*57\r\n"""
1613520683970423895,,234,,685,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001125.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*56\r\n"""
1613520684972140541,,235,,686,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001126.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*55\r\n"""
1613520685970198409,,236,,687,0,'',1.03855833333,-1.8719,33.5,625516.961488,114814.4255,30,"""N""","""$GPGGA,001127.000,4220.3135,N,07105.3140,W,1,09,1.2,33.5,M,-33.8,M,,0000*54\r\n"""
1613520686969816594,,237,,688,0,'',1.03855833333,-1.87190166667,33.5,625516.776024,114814.425433,30,"""N""","""$GPGGA,001128.000,4220.3135,N,07105.3141,W,1,09,1.2,33.5,M,-33.8,M,,0000*5A\r\n"""
1613520687970405419,,238,,689,0,'',1.03855833333,-1.87190166667,33.5,625516.776024,114814.425433,30,"""N""","""$GPGGA,001129.000,4220.3135,N,07105.3141,W,1,09,1.2,33.5,M,-33.8,M,,0000*5B\r\n"""
1613520688969978197,,239,,690,0,'',1.03855833333,-1.87190166667,33.5,625516.776024,114814.425433,30,"""N""","""$GPGGA,001130.000,4220.3135,N,07105.3141,W,1,09,1.2,33.5,M,-33.8,M,,0000*53\r\n"""
1613520689969944984,,240,,691,0,'',1.03855833333,-1.87190166667,33.5,625516.776024,114814.425433,30,"""N""","""$GPGGA,001131.000,4220.3135,N,07105.3141,W,1,09,1.2,33.5,M,-33.8,M,,0000*52\r\n"""
1613520690970040943,,241,,692,0,'',1.03855833333,-1.87190166667,33.5,625516.776024,114814.425433,30,"""N""","""$GPGGA,001132.000,4220.3135,N,07105.3141,W,1,09,1.2,33.5,M,-33.8,M,,0000*51\r\n"""
1613520691969749109,,242,,693,0,'',1.03855833333,-1.87190166667,33.4,625516.776024,114814.425433,30,"""N""","""$GPGGA,001133.000,4220.3135,N,07105.3141,W,1,09,1.2,33.4,M,-33.8,M,,0000*51\r\n"""
1613520692969759017,,243,,694,0,'',1.03855833333,-1.87190166667,33.4,625516.776024,114814.425433,30,"""N""","""$GPGGA,001134.000,4220.3135,N,07105.3141,W,1,09,1.2,33.4,M,-33.8,M,,0000*56\r\n"""
1613520693970356819,,244,,695,0,'',1.03855833333,-1.87190333333,33.4,625516.59056,114814.425367,30,"""N""","""$GPGGA,001135.000,4220.3135,N,07105.3142,W,1,09,1.2,33.4,M,-33.8,M,,0000*54\r\n"""
1613520694969288856,,245,,696,0,'',1.03855833333,-1.87190333333,33.4,625516.59056,114814.425367,30,"""N""","""$GPGGA,001136.000,4220.3135,N,07105.3142,W,1,09,1.2,33.4,M,-33.8,M,,0000*57\r\n"""
1613520695971851681,,246,,697,0,'',1.03855833333,-1.87190333333,33.4,625516.59056,114814.425367,30,"""N""","""$GPGGA,001137.000,4220.3135,N,07105.3142,W,1,09,1.2,33.4,M,-33.8,M,,0000*56\r\n"""
1613520696970746897,,247,,698,0,'',1.03855833333,-1.87190333333,33.3,625516.59056,114814.425367,30,"""N""","""$GPGGA,001138.000,4220.3135,N,07105.3142,W,1,09,1.2,33.3,M,-33.8,M,,0000*5E\r\n"""
1613520697970640905,,248,,699,0,'',1.03855833333,-1.87190333333,33.3,625516.59056,114814.425367,30,"""N""","""$GPGGA,001139.000,4220.3135,N,07105.3142,W,1,09,1.2,33.3,M,-33.8,M,,0000*5F\r\n"""
1613520698970094629,,249,,700,0,'',1.03855833333,-1.87190333333,33.3,625516.59056,114814.425367,30,"""N""","""$GPGGA,001140.000,4220.3135,N,07105.3142,W,1,09,1.2,33.3,M,-33.8,M,,0000*51\r\n"""
1613520699970396003,,250,,701,0,'',1.03855833333,-1.87190333333,33.3,625516.59056,114814.425367,30,"""N""","""$GPGGA,001141.000,4220.3135,N,07105.3142,W,1,09,1.2,33.3,M,-33.8,M,,0000*50\r\n"""
1613520700970579865,,251,,702,0,'',1.03855833333,-1.871905,33.3,625516.405095,114814.425301,30,"""N""","""$GPGGA,001142.000,4220.3135,N,07105.3143,W,1,09,1.2,33.3,M,-33.8,M,,0000*52\r\n"""
1613520701970510192,,252,,703,0,'',1.03855833333,-1.871905,33.3,625516.405095,114814.425301,30,"""N""","""$GPGGA,001143.000,4220.3135,N,07105.3143,W,1,09,1.2,33.3,M,-33.8,M,,0000*53\r\n"""
1613520702967950483,,253,,704,0,'',1.03855833333,-1.871905,33.3,625516.405095,114814.425301,30,"""N""","""$GPGGA,001144.000,4220.3135,N,07105.3143,W,1,08,1.4,33.3,M,-33.8,M,,0000*53\r\n"""
